G,PTS,TRB,AST,PER,WS,Name,AS,AllDefensive,AllNBA,AllRookie,FG,FG3,FT,NBAChamp,eFG,MVP,ROY,ASMVP,FinalsMVP,ScoringChamp,DefPOY,STLChamp,MostImproved,ASTChamp,BLKChamp,TRBChamp,SixthMan,Target
845.0,16.3,3.1,8.1,18.2,77.3,Deron Williams,3.0,0.0,2.0,1.0,44.5,35.7,82.2,0.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
1299.0,7.9,8.2,1.4,12.1,66.2,Caldwell Jones,1.0,2.0,0.0,0.0,47.4,12.3,75.6,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
866.0,12.5,2.5,3.6,14.0,49.9,John Starks,1.0,1.0,0.0,0.0,41.2,34.0,76.9,0.0,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Role Player
576.0,18.1,5.6,6.0,18.3,54.1,Steve Francis,3.0,0.0,0.0,1.0,42.9,34.1,79.7,0.0,46.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
889.0,13.5,4.1,6.7,16.8,71.8,Mookie Blaylock,1.0,6.0,0.0,0.0,40.9,33.6,73.6,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,All Star
739.0,20.7,6.9,1.7,20.7,68.9,John Drew,2.0,0.0,0.0,1.0,47.0,17.5,74.8,0.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
1103.0,15.7,4.4,2.9,16.0,85.2,Michael Finley,2.0,0.0,0.0,1.0,44.4,37.5,81.1,1.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
893.0,17.5,7.7,3.5,16.0,38.1,Antoine Walker,3.0,0.0,0.0,1.0,41.4,32.5,63.3,1.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
867.0,17.7,3.3,8.2,18.6,85.0,Tim Hardaway,5.0,0.0,5.0,1.0,43.1,35.5,78.2,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
813.0,14.3,9.2,2.0,17.9,66.5,Dan Roundfield,3.0,5.0,1.0,0.0,48.2,11.1,73.5,0.0,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
578.0,17.2,3.6,3.0,15.3,39.3,Phil Chenier,3.0,0.0,1.0,1.0,44.4,40.0,80.6,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
1208.0,13.4,6.1,2.2,14.6,59.4,Juwan Howard,1.0,0.0,1.0,1.0,46.9,12.0,76.4,1.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
446.0,8.4,4.1,1.3,13.8,11.1,Gus Gerard,1.0,0.0,0.0,1.0,43.8,27.3,69.6,0.0,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
759.0,19.8,5.6,1.3,16.7,50.2,Mike Mitchell,1.0,0.0,0.0,0.0,49.3,21.6,77.9,0.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
875.0,6.0,7.9,1.0,10.9,44.8,Mark Eaton,1.0,5.0,0.0,0.0,45.8,0.0,64.9,0.0,45.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,All Star
634.0,13.5,7.0,1.7,17.1,54.7,Mehmet Okur,1.0,0.0,0.0,0.0,45.8,37.5,79.7,1.0,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
983.0,14.7,3.6,2.9,16.3,90.6,Hersey Hawkins,1.0,0.0,0.0,1.0,46.1,39.4,87.0,0.0,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
954.0,14.8,4.0,2.9,16.7,100.6,Eddie Jones,3.0,3.0,1.0,1.0,43.7,37.3,80.9,0.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
1000.0,18.3,4.4,2.1,16.2,88.7,Glen Rice,3.0,0.0,2.0,1.0,45.6,40.0,84.6,1.0,50.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
747.0,9.8,1.8,3.3,14.5,45.0,B.J. Armstrong,1.0,0.0,0.0,0.0,47.7,42.5,85.6,3.0,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
791.0,15.0,7.4,1.9,16.3,47.0,Vin Baker,4.0,0.0,2.0,1.0,48.5,21.5,63.8,0.0,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
700.0,10.3,5.3,0.7,17.6,32.1,Chris Gatling,1.0,0.0,0.0,0.0,51.3,24.9,66.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
784.0,14.3,2.0,2.9,16.1,53.7,Jim Paxson,2.0,0.0,1.0,0.0,49.8,22.5,80.7,0.0,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
1274.0,12.2,3.0,5.6,17.2,110.4,Terry Porter,2.0,0.0,0.0,0.0,46.3,38.6,83.6,0.0,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
507.0,9.2,8.3,1.4,16.0,36.0,Kermit Washington,1.0,2.0,0.0,0.0,52.6,0.0,65.6,0.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
662.0,10.0,6.3,1.3,15.5,35.9,Roy Hibbert,2.0,1.0,0.0,0.0,46.5,25.0,75.5,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
629.0,19.0,3.8,2.1,19.5,55.9,Michael Redd,1.0,0.0,1.0,0.0,44.7,38.0,83.8,0.0,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
659.0,15.1,3.0,3.9,15.8,41.1,Phil Smith,2.0,1.0,1.0,0.0,47.6,25.3,77.9,1.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
1124.0,11.7,8.0,2.0,16.3,70.4,Billy Paultz,3.0,0.0,0.0,0.0,49.7,0.0,69.0,0.0,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
868.0,11.2,7.1,2.8,17.5,76.5,Brad Miller,2.0,0.0,0.0,0.0,48.0,33.0,80.4,0.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
667.0,8.8,9.1,2.8,17.6,61.8,Joakim Noah,2.0,3.0,1.0,0.0,49.1,0.0,70.0,0.0,49.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
868.0,12.8,6.7,2.6,16.9,64.9,Christian Laettner,1.0,0.0,0.0,1.0,48.0,26.1,82.0,0.0,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
883.0,14.0,5.2,2.3,16.9,55.1,Danny Manning,2.0,0.0,0.0,0.0,51.1,20.6,72.9,0.0,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Quality Starter
839.0,17.3,2.9,2.4,14.9,55.3,Allan Houston,2.0,0.0,0.0,0.0,44.4,40.2,86.3,0.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
609.0,14.3,5.3,1.2,19.3,40.4,Cedric Ceballos,1.0,0.0,0.0,0.0,50.0,30.9,75.3,0.0,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
830.0,18.1,7.5,2.5,19.0,71.2,Shareef Abdur-Rahim,1.0,0.0,0.0,1.0,47.2,29.7,81.0,0.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
691.0,20.1,7.0,3.6,20.1,79.8,Marques Johnson,5.0,0.0,3.0,1.0,51.8,15.2,73.9,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
696.0,18.0,3.0,3.2,16.5,48.2,Otis Birdsong,4.0,0.0,1.0,0.0,50.6,27.4,65.5,0.0,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
138.0,15.9,5.4,2.0,17.3,10.5,Tony Jackson,1.0,0.0,0.0,0.0,37.5,27.5,85.1,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
673.0,11.6,2.4,4.5,13.0,22.9,Lionel Hollins,1.0,2.0,0.0,1.0,44.4,14.9,74.1,1.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
801.0,9.4,8.6,0.8,14.0,56.2,Tyrone Hill,1.0,0.0,0.0,0.0,50.2,0.0,64.3,0.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
277.0,7.8,2.1,3.2,13.1,8.4,Khalid Reeves,0.0,0.0,0.0,0.0,41.6,36.3,74.4,0.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
157.0,3.5,2.2,0.6,10.2,1.9,Ronald Dupree,0.0,0.0,0.0,0.0,42.7,38.5,55.9,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
2.0,1.0,1.0,0.0,-18.6,-0.1,Lewis Brown,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
714.0,17.4,3.2,1.9,17.7,61.3,Kevin Martin,0.0,0.0,0.0,0.0,43.7,38.4,87.0,0.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
747.0,16.0,3.9,2.7,14.4,52.2,Cuttino Mobley,0.0,0.0,0.0,1.0,43.3,37.8,83.5,0.0,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
526.0,6.3,2.0,2.8,12.9,17.3,Steve Colter,0.0,0.0,0.0,0.0,44.8,28.9,77.8,0.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
6.0,5.2,2.5,0.8,11.6,0.2,Kevinn Pinkney,0.0,0.0,0.0,0.0,44.4,50.0,66.7,0.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
287.0,5.2,1.8,1.1,9.2,6.2,Casey Jacobsen,0.0,0.0,0.0,0.0,39.3,35.2,76.9,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
8.0,1.8,0.9,0.3,14.0,0.1,Geert Hammink,0.0,0.0,0.0,0.0,40.0,0.0,66.7,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
179.0,2.8,1.2,0.5,8.0,1.3,David Thirdkill,0.0,0.0,0.0,0.0,45.7,9.1,56.5,1.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
7.0,1.1,0.9,0.4,2.4,-0.1,Stefano Rusconi,0.0,0.0,0.0,0.0,33.3,0.0,40.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
949.0,12.5,2.5,4.4,14.2,61.3,David Wesley,0.0,0.0,0.0,0.0,42.4,36.8,78.6,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
256.0,5.7,3.3,0.3,13.0,4.8,Alaa Abdelnaby,0.0,0.0,0.0,0.0,50.2,0.0,70.1,0.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
292.0,3.0,2.6,0.3,9.9,3.9,Hilton Armstrong,0.0,0.0,0.0,0.0,50.1,28.6,58.2,0.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
632.0,9.3,6.9,1.5,13.9,31.2,Kenny Thomas,0.0,0.0,0.0,0.0,46.5,24.4,69.9,0.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
324.0,8.1,3.2,0.8,13.0,8.8,Mirza Teletović,0.0,0.0,0.0,0.0,40.6,37.1,75.5,0.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
130.0,3.9,2.9,0.3,14.2,1.9,Keith Closs,0.0,0.0,0.0,0.0,47.1,0.0,60.6,0.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
563.0,16.7,3.8,2.7,14.7,22.8,Isaiah Rider,0.0,0.0,0.0,1.0,44.3,35.2,81.2,1.0,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
19.0,1.2,1.8,0.2,7.3,0.0,Stephen Zimmerman,0.0,0.0,0.0,0.0,32.3,0.0,60.0,0.0,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
492.0,3.3,1.1,1.0,8.4,4.5,Royal Ivey,0.0,0.0,0.0,0.0,40.6,36.1,70.6,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
616.0,6.1,3.4,0.7,12.9,14.1,Jason Smith,0.0,0.0,0.0,0.0,46.8,33.3,78.3,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
28.0,2.6,1.1,0.4,4.3,-0.3,Žarko Paspalj,0.0,0.0,0.0,0.0,34.2,0.0,81.8,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
55.0,8.0,5.2,2.1,11.2,0.7,Sylvester Gray,0.0,0.0,0.0,0.0,42.0,25.0,67.3,0.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
99.0,2.3,1.2,0.3,8.5,0.0,Ralph Lewis,0.0,0.0,0.0,0.0,41.4,25.0,56.2,0.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
68.0,2.9,2.6,0.4,9.8,1.0,Mike Peplowski,0.0,0.0,0.0,0.0,55.6,0.0,53.1,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
109.0,4.9,1.5,0.9,9.5,0.7,Elliot Williams,0.0,0.0,0.0,0.0,42.1,31.0,66.9,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
145.0,5.8,2.0,0.6,16.4,4.6,Harold Ellis,0.0,0.0,0.0,0.0,52.7,4.8,65.3,0.0,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
186.0,2.7,1.8,1.0,14.1,3.0,Reggie Jordan,0.0,0.0,0.0,0.0,43.3,33.3,58.5,0.0,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
8.0,2.6,0.5,0.4,30.7,0.1,John McCullough,0.0,0.0,0.0,0.0,69.2,0.0,60.0,0.0,69.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
16.0,1.2,0.6,0.2,5.6,-0.1,Luke Zeller,0.0,0.0,0.0,0.0,34.6,20.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
518.0,5.3,4.5,1.4,10.9,17.7,Jeff Cook,0.0,0.0,0.0,0.0,46.2,5.6,71.6,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
539.0,9.3,2.1,1.1,12.8,24.3,Jodie Meeks,0.0,0.0,0.0,0.0,42.0,37.3,87.9,1.0,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
640.0,5.2,5.4,0.3,10.8,20.9,Felton Spencer,0.0,0.0,0.0,1.0,48.4,0.0,65.8,0.0,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
425.0,3.8,5.6,0.9,11.4,13.9,Kim Hughes,0.0,0.0,0.0,1.0,47.9,0.0,39.7,0.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
6.0,1.5,0.5,0.3,1.2,-0.1,Jerel McNeal,0.0,0.0,0.0,0.0,27.3,50.0,100.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
813.0,6.2,4.1,0.8,13.4,26.5,Malik Rose,0.0,0.0,0.0,0.0,43.7,17.7,74.3,2.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
557.0,8.3,3.1,0.8,11.6,19.7,Mickaël Piétrus,0.0,0.0,0.0,0.0,42.5,35.5,66.5,0.0,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
830.0,7.1,5.2,0.9,13.8,44.2,Cliff Levingston,0.0,0.0,0.0,0.0,51.6,15.2,67.6,2.0,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
518.0,6.3,1.7,1.3,10.9,13.0,Roger Mason,0.0,0.0,0.0,0.0,40.8,38.3,86.6,0.0,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
492.0,7.0,4.0,0.6,12.0,16.9,David Benoit,0.0,0.0,0.0,0.0,43.8,31.9,79.5,0.0,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
126.0,4.2,2.4,0.5,8.1,0.2,Gary Plummer,0.0,0.0,0.0,0.0,43.0,14.3,71.7,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
800.0,7.2,2.3,1.4,12.8,28.7,Lucious Harris,0.0,0.0,0.0,0.0,42.6,34.8,79.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
520.0,9.4,3.0,7.4,16.7,30.1,Johnny Moore,0.0,0.0,0.0,0.0,46.0,25.1,71.2,0.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Role Player
9.0,2.2,2.0,0.6,10.9,0.2,Tang Hamilton,0.0,0.0,0.0,0.0,52.6,0.0,0.0,0.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
33.0,0.6,0.8,0.1,3.9,0.0,Hamady N'Diaye,0.0,0.0,0.0,0.0,46.7,0.0,46.2,0.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
24.0,2.3,0.6,1.4,5.7,-0.2,Peyton Siva,0.0,0.0,0.0,0.0,31.6,28.0,73.3,0.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
44.0,2.5,0.7,0.3,14.9,0.2,Marko Milič,0.0,0.0,0.0,0.0,56.0,42.9,64.7,0.0,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
910.0,5.9,5.2,1.0,13.2,44.5,Nick Collison,0.0,0.0,0.0,0.0,53.4,20.8,72.3,0.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
189.0,7.4,4.2,0.8,12.2,0.6,Byron Mullens,0.0,0.0,0.0,0.0,40.8,31.9,70.6,0.0,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
652.0,7.8,5.0,0.6,14.5,28.0,Alan Henderson,0.0,0.0,0.0,0.0,46.9,19.2,63.9,0.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Role Player
867.0,10.8,2.9,4.6,14.1,36.8,Jarrett Jack,0.0,0.0,0.0,0.0,44.0,34.3,85.5,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
794.0,9.2,3.0,3.4,12.2,35.6,Chris Ford,0.0,0.0,0.0,0.0,46.0,37.5,73.1,1.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
156.0,6.8,1.9,1.6,10.5,-0.4,Carl Nicks,0.0,0.0,0.0,0.0,46.2,0.0,57.0,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
8.0,1.8,1.3,0.5,3.3,-0.1,Stevin Smith,0.0,0.0,0.0,0.0,33.3,16.7,100.0,0.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
87.0,3.3,3.0,0.6,8.2,0.0,Jackson Vroman,0.0,0.0,0.0,0.0,40.8,0.0,58.0,0.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
541.0,4.9,4.2,0.4,11.7,15.8,Duane Causwell,0.0,0.0,0.0,0.0,50.7,28.6,61.8,0.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
20.0,1.3,0.8,0.2,10.3,0.0,Keith Owens,0.0,0.0,0.0,0.0,28.1,0.0,80.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
113.0,6.3,3.5,0.9,10.6,3.0,Pero Antić,0.0,0.0,0.0,0.0,39.2,31.4,73.0,0.0,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
75.0,9.5,2.6,4.7,12.2,0.8,Jay Williams,0.0,0.0,0.0,1.0,39.9,32.2,64.0,0.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
21.0,1.8,1.0,0.5,10.9,-0.1,Miloš Babić,0.0,0.0,0.0,0.0,37.5,0.0,65.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
22.0,5.5,1.7,3.0,10.9,0.0,David Vanterpool,0.0,0.0,0.0,0.0,41.8,0.0,60.0,0.0,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
93.0,3.3,0.9,1.1,9.7,0.1,Conner Henry,0.0,0.0,0.0,0.0,37.8,37.9,75.7,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
4.0,2.3,1.3,0.0,12.7,0.0,D.J. Stephens,0.0,0.0,0.0,0.0,44.4,0.0,100.0,0.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
478.0,4.9,2.8,0.5,9.9,6.6,Malik Allen,0.0,0.0,0.0,0.0,43.9,18.8,77.8,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
788.0,12.5,8.2,1.6,13.9,45.8,Jim Chones,0.0,0.0,0.0,1.0,47.8,0.0,68.0,1.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
235.0,2.1,1.8,0.4,6.6,0.4,Uwe Blab,0.0,0.0,0.0,0.0,43.3,0.0,60.8,0.0,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
747.0,11.0,4.7,1.6,15.1,37.4,Chris Morris,0.0,0.0,0.0,1.0,44.1,30.6,73.9,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
513.0,10.8,4.9,0.7,17.5,35.9,Carl Landry,0.0,0.0,0.0,1.0,53.5,30.0,78.5,0.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
5.0,1.2,0.2,0.2,-4.8,-0.1,Keith Appling,0.0,0.0,0.0,0.0,25.0,0.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
114.0,1.8,1.9,0.3,7.7,0.5,Amal McCaskill,0.0,0.0,0.0,0.0,37.7,0.0,60.9,0.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
28.0,1.4,0.9,0.1,9.3,0.0,Ramón Rivas,0.0,0.0,0.0,0.0,38.7,0.0,64.0,0.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
299.0,9.0,4.5,2.1,13.8,10.0,Harold Pressley,0.0,0.0,0.0,0.0,43.7,35.8,77.8,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
